perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.4965,-0.018676758,0.0494507992330706
1,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.4081,0.06970215,0.18455167556917199
2,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.4081,0.06970215,0.18455167556917199
3,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.4042,0.0736084,0.1948943263891606
4,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.3081,0.16967773,0.4492588949932558
5,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.5159,-0.038085938,0.10084084549488907
6,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.3236,0.1541748,0.40821149955142594
7,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.4517,0.026123047,0.06916647735867391
8,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.3313,0.14648438,0.38784940574957333
9,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.4877,-0.009887695,0.0261798348880962
10,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.2749,0.20288086,0.5371714269631591
11,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.2349,0.24291992,0.6431835978680425
12,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.4519,0.025878906,0.06852006168242462
13,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.2845,0.1932373,0.5116380077513122
14,3,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.3197,0.15808105,0.4185541503714146
