perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.4205,-0.11022949,0.14956455247106787
1,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.37,-0.059692383,0.08099342874679091
2,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.3027,0.0075683594,0.010269105485278193
3,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.1938,0.11645508,0.15801171988637736
4,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.1725,0.13781738,0.18699709827224323
5,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.7405,-0.43017578,0.5836827053245218
6,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.1561,0.1541748,0.20919161657913482
7,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.4463,-0.13598633,0.18451263726774045
8,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.0117,0.29858398,0.4051327744675881
9,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.0055,0.30480957,0.41357994188289754
10,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.151,0.15930176,0.21614810739174262
11,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.8467,-0.53637695,0.7277814435856835
12,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.2843,0.026000977,0.0352793462639396
13,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.1334,0.17687988,0.2399989330349694
14,2,9,0.737002788202927,True,-1555.3775973629483,-1553.3103,-1553.7217,-0.41137695,0.5581755723449598
