perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.3232,0.20812988,0.5510722833979458
1,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.3295,0.2019043,0.5345885963285644
2,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.4954,0.036010742,0.09534681736210791
3,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.4746,0.056762695,0.15029244092671248
4,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.3113,0.22009277,0.5827468193351883
5,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.4882,0.04321289,0.11441618083452951
6,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.4501,0.08129883,0.2152575605530979
7,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.4801,0.05126953,0.13574801115961127
8,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.3353,0.19604492,0.5190745379103231
9,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.4161,0.115234375,0.30510981555874533
10,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.3353,0.19604492,0.5190745379103231
11,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.2615,0.26989746,0.7146163158902393
12,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.3735,0.15783691,0.4179099486413747
13,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.4888,0.04260254,0.11280013308262937
14,1,5,0.3776816382946322,True,-1555.942376,-1553.5314,-1553.4757,0.055664062,0.14738355497329225
