perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1553.1881,0.0073242188,0.01931934363407512
1,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1553.2625,-0.0670166,0.17677199425178736
2,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1553.0956,0.099853516,0.2633870515445575
3,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1553.1561,0.03930664,0.10368047750286982
4,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1553.1741,0.021362305,0.05634808559938577
5,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1553.3546,-0.15917969,0.41987373498056596
6,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1553.2831,-0.087646484,0.23118814548776562
7,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1552.8699,0.32556152,0.8587448245346391
8,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1553.2446,-0.049194336,0.12976159140887122
9,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1552.9912,0.20422363,0.538687698330128
10,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1553.2103,-0.014892578,0.03928266538928608
11,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1553.2329,-0.037475586,0.09885064159435103
12,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1553.1464,0.049072266,0.12943960234830332
13,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1553.1672,0.028198242,0.07437947299118922
14,3,5,0.37911322914106,True,-1555.517765910345,-1553.1954,-1552.9562,0.23925781,0.6310985587131206
