perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6523,0.03894043,0.3402964051662851
1,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6384,0.052856445,0.4619070327178729
2,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.666,0.025268555,0.22081929739630415
3,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6884,0.0029296875,0.02560223737928164
4,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6334,0.057861328,0.5056441882408124
5,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.629,0.06225586,0.5440475443097349
6,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6813,0.010009766,0.08747431104587894
7,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6498,0.041503906,0.36269836287315654
8,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6484,0.04284668,0.374432721671994
9,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6515,0.039794922,0.34776372440190895
10,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6746,0.016723633,0.14614610504006603
11,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6515,0.039794922,0.34776372440190895
12,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6637,0.02758789,0.24108773532156877
13,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6627,0.028564453,0.249621814447996
14,3,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.7092,-0.017944336,0.15681370394810004
