perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.7118,-0.020507812,0.1792156616549715
1,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6384,0.052856445,0.4619070327178729
2,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6627,0.028564453,0.249621814447996
3,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.7009,-0.009643555,0.08427403137346873
4,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.7014,-0.010131836,0.08854107093668234
5,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6515,0.039794922,0.34776372440190895
6,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.68,0.011230469,0.09814190995391295
7,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6498,0.041503906,0.36269836287315654
8,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6498,0.041503906,0.36269836287315654
9,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6515,0.039794922,0.34776372440190895
10,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6991,-0.0078125,0.06827263301141771
11,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6515,0.039794922,0.34776372440190895
12,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6637,0.02758789,0.24108773532156877
13,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6627,0.028564453,0.249621814447996
14,2,2,0.11443091697801462,True,-1555.3900555090304,-1553.6913,-1553.6821,0.009155273,0.08000699181025513
