perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1553.2429,-0.04748535,0.06491252455346969
1,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.8688,0.32666016,0.4465447704500896
2,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.7617,0.43371582,0.5928899736207655
3,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.7968,0.39868164,0.5449982138602365
4,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.822,0.3734131,0.510456073545151
5,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1553.0729,0.122558594,0.16753772404031764
6,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1553.1348,0.060668945,0.08293451080481859
7,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1553.1478,0.047607422,0.06507939479653772
8,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.8325,0.36291504,0.49610523264129913
9,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.9141,0.28137207,0.3846359102718448
10,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1553.019,0.1763916,0.2411275012333257
11,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.8716,0.32385254,0.4427067548595246
12,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1553.142,0.053466797,0.07308916646380391
13,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.9908,0.20458984,0.2796745273820442
14,2,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.8887,0.3067627,0.41934492082999825
