perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1552.7416,0.73620605,1.0102037919183275
1,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1552.9437,0.5340576,0.7328206913683772
2,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1552.9578,0.52001953,0.7135579760524086
3,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1552.962,0.5157471,0.7076954105214615
4,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1552.7601,0.71765137,0.9847435073267863
5,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1552.3683,1.1094971,1.5224245174507842
6,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.3438,0.1340332,0.1839170557994236
7,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.3396,0.1381836,0.18961211945805784
8,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1552.5961,0.88171387,1.2098660237151517
9,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1552.5735,0.9042969,1.2408538700930145
10,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1552.9097,0.56811523,0.7795537137436407
11,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1552.759,0.71875,0.9862510241776012
12,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.069,0.40881348,0.5609637703754733
13,3,9,0.7287698388950616,False,-1555.942367,-1553.4778,-1553.2516,0.22619629,0.3103809693955664
14,3,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1552.4949,0.98291016,1.3487250758624398
