perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.4471,0.13671875,1.1843557115636996
1,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.5215,0.06237793,0.5403622934009379
2,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.5886,-0.004760742,0.041240957813378824
3,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.4838,0.100097656,0.8671175745377087
4,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.4495,0.13439941,1.1642639628853868
5,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.5597,0.024169922,0.20937717043715404
6,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.5839,0.0,0.0
7,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.4,0.18383789,1.5925354478704745
8,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.583,0.0008544922,0.007402223197273123
9,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.5863,-0.0024414062,0.021149209135066065
10,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.3915,0.19238281,1.6665576798432058
11,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.5409,0.04296875,0.37222608077716274
12,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.4022,0.18164062,1.5735011596489152
13,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.4489,0.13500977,1.1695512651691533
14,3,2,0.11543723618260839,True,-1555.5875476320423,-1553.5839,-1553.4073,0.17651367,1.5290878204652765
