perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1552.9059,0.36865234,0.49959048846800674
1,3,9,0.7379090520327393,False,-1556.299794,-1553.2745,-1552.6202,0.6542969,0.8866904033736808
2,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1552.5706,0.7039795,0.9540193201970182
3,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1552.2716,1.0029297,1.3591508123354779
4,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1552.2338,1.0407715,1.4104332796947765
5,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1552.5826,0.69189453,0.937642016104855
6,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1552.3547,0.9197998,1.246494811459083
7,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1552.4747,0.7998047,1.0838797617358875
8,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1552.8403,0.4342041,0.588424956119437
9,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1552.9844,0.29016113,0.3932207255259775
10,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1553.032,0.24255371,0.32870407304169846
11,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1552.4984,0.77612305,1.0517868628078102
12,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1552.5712,0.70336914,0.9531921836267069
13,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1552.8107,0.4638672,0.6286237934365647
14,3,9,0.7379090520327393,True,-1556.299794,-1553.2745,-1552.9312,0.3433838,0.46534703445712017
