perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.3451,0.3461914,0.4747782305244278
1,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1552.5464,1.1448975,1.5701498674501442
2,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1552.4918,1.1994629,1.6449826844615754
3,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.0807,0.6105957,0.8373909411435783
4,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.0918,0.5994873,0.8221565197833093
5,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.1232,0.56811523,0.7791318352823298
6,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1552.7893,0.90197754,1.2370015322090964
7,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.314,0.37731934,0.5174680925779289
8,3,9,0.7291644477203723,False,-1555.3900555090304,-1553.6913,-1552.9431,0.74816895,1.0260633902976792
9,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1552.98,0.7113037,0.9755052007284347
10,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1552.7412,0.95007324,1.302961554362349
11,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.1748,0.5164795,0.7083168876406397
12,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1552.7893,0.90197754,1.2370015322090964
13,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.1375,0.553833,0.759544722104841
14,3,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1552.9861,0.7052002,0.9671346395414737
