perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.3644,0.3269043,0.4483272571736311
1,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.2726,0.41870117,0.5742204974255245
2,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.179,0.5123291,0.7026249060335062
3,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.4518,0.23950195,0.3284608209763496
4,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.3425,0.34875488,0.47829386622295145
5,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.4276,0.26367188,0.36160824327671515
6,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.4431,0.24816895,0.3403470178618342
7,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.7137,-0.022460938,0.030803665168016473
8,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.2013,0.48999023,0.671988652089229
9,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.4448,0.24645996,0.3380032607294851
10,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.2462,0.44506836,0.610381321753196
11,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.3275,0.36376953,0.4988854467428755
12,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.402,0.28930664,0.3967646002619513
13,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.4774,0.21386719,0.2933044639911134
14,1,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.3401,0.3511963,0.48164209069773584
