perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4524,0.025390625,0.22200620248487207
1,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4337,0.044067383,0.3853088418126866
2,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4346,0.04321289,0.37783747922906114
3,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4293,0.048461914,0.4237329922427606
4,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4762,0.0015869141,0.013875387655304505
5,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4779,-0.00012207031,0.0010673375119465004
6,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4183,0.059448242,0.5197933683179456
7,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.458,0.01977539,0.17290867693533304
8,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4346,0.04321289,0.37783747922906114
9,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4786,-0.0008544922,0.007471362583625503
10,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4851,-0.0073242188,0.06404025071679002
11,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4205,0.057250977,0.5005812931029087
12,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4609,0.016845703,0.14729257664861706
13,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4194,0.05834961,0.5101873307104272
14,3,2,0.11436898931564836,True,-1555.942367,-1553.4778,-1553.4355,0.042236328,0.36929877913348913
