perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.6829,0.23413086,0.3205544868119346
1,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.5208,0.39624023,0.5425025360748382
2,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.564,0.35302734,0.48333867354541965
3,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.7375,0.17944336,0.2456804460967382
4,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.9081,0.008911133,0.012200457527252986
5,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.7522,0.16479492,0.2256248994765963
6,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.2972,0.619751,0.84851675158717
7,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.5461,0.3708496,0.5077395885999256
8,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.6017,0.31530762,0.4316956409985543
9,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.4857,0.4312744,0.590468718408011
10,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.4492,0.46777344,0.6404404554031978
11,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.8068,0.11022949,0.15091798831656775
12,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.9268,-0.009765625,0.01337036441342793
13,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.7755,0.14147949,0.19370315443953712
14,1,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.2998,0.6171875,0.8450070309286452
