perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1553.0936,0.10180664,0.1391697827187499
1,3,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.7603,0.43518066,0.5948924165375821
2,3,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.5974,0.59802246,0.8174973207903546
3,3,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1553.2184,-0.022949219,0.031371605696792544
4,3,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.7863,0.4091797,0.5593490547640884
5,3,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1553.084,0.111450195,0.1523525319211255
6,3,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1553.0173,0.17810059,0.24346368463627832
7,3,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.7097,0.48571777,0.6639766971677529
8,3,9,0.7315283435538763,False,-1555.517765910345,-1553.1954,-1552.5958,0.5996094,0.8196666339502393
9,3,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.9261,0.2692871,0.36811575620810827
10,3,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.6471,0.54833984,0.7495811318616602
11,3,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.7498,0.4456787,0.6092432574414339
12,3,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.8958,0.29968262,0.4096664467320516
13,3,9,0.7315283435538763,True,-1555.517765910345,-1553.1954,-1552.6443,0.55114746,0.7534191474522253
14,3,9,0.7315283435538763,False,-1555.517765910345,-1553.1954,-1552.9219,0.27355957,0.37395621471548984
