perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.2853,0.025024414,0.0655174528746111
1,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3655,-0.05517578,0.1444579936552401
2,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3645,-0.05419922,0.14190121500647476
3,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3986,-0.088256836,0.231068870382165
4,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3296,-0.01928711,0.0504963783131149
5,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3654,-0.05505371,0.1441383963241444
6,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.351,-0.040649414,0.10642591125485608
7,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.2946,0.01574707,0.041228055711340646
8,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3733,-0.06298828,0.16491222284536258
9,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3497,-0.03942871,0.10322993794389944
10,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3582,-0.047851562,0.12528215378950025
11,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.4457,-0.13537598,0.35443344018509126
12,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3594,-0.049072266,0.1284781271004569
13,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3448,-0.0345459,0.09044604470007289
14,2,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3815,-0.07116699,0.18632524402877207
