perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.1132,0.19555664,0.26532849303327594
1,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.1011,0.2076416,0.28172519765892784
2,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.2396,0.0690918,0.09374277594059563
3,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.1855,0.123168945,0.16711388855841164
4,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.2216,0.0871582,0.11825502123954995
5,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.1797,0.12902832,0.1750638059526671
6,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.1981,0.1105957,0.1500546908165718
7,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.3268,-0.018066406,0.024512245298954332
8,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.1882,0.1204834,0.1634701764193779
9,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.0896,0.21911621,0.2972937858893448
10,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.2592,0.049560547,0.06724305129307742
11,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.1727,0.13598633,0.18450433285834544
12,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.0746,0.23413086,0.3176654492121244
13,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.3202,-0.011474609,0.015568588230416942
14,1,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.35,-0.041259766,0.05598066831788219
