perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.4843,0.021240234,0.18571031901770862
1,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.5072,-0.0017089844,0.014942209576137474
2,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.4818,0.02368164,0.207056332697905
3,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.4788,0.026733398,0.2337388497981505
4,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.5072,-0.0017089844,0.014942209576137474
5,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.4983,0.0072021484,0.06297074035657936
6,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.5068,-0.0013427734,0.011740307524108016
7,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.4885,0.016967773,0.14835479507736493
8,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.4897,0.01574707,0.13768178823726673
9,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.5018,0.0036621094,0.03201902052029459
10,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.4487,0.056762695,0.4962948180645661
11,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.4496,0.055908203,0.4888237132764974
12,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.4578,0.047729492,0.41731456744783946
13,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.4926,0.012939453,0.11313387250504088
14,2,2,0.11437293569548289,True,-1555.942366,-1553.5055,-1553.4839,0.021606445,0.18891222106973807
