perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.306,0.22644043,0.599557194020356
1,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.502,0.030517578,0.0808028563369752
2,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.4781,0.05432129,0.14382908427981586
3,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.4829,0.049560547,0.13122383869124774
4,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.4856,0.046875,0.12411318733359392
5,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.3772,0.15527344,0.41112493304252984
6,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.4927,0.039794922,0.10536692466341567
7,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.282,0.25048828,0.6632298448138925
8,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.5629,-0.030395508,0.0804796449116273
9,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.5343,-0.0018310547,0.004848171380218512
10,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.5228,0.009643555,0.025533702602484165
11,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.4943,0.038208008,0.10116517613389296
12,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.2568,0.27563477,0.7298113984355601
13,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.4891,0.04333496,0.11474005599850479
14,2,5,0.37767944734195275,True,-1555.942374,-1553.5325,-1553.4662,0.06628418,0.17550380396391016
