perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.9896,0.059692383,0.08158547416562498
1,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.8398,0.20947266,0.28629994615176374
2,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.5559,0.4934082,0.674373183184982
3,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.5653,0.4840088,0.6615263907294541
4,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.857,0.19226074,0.2627753002267062
5,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.601,0.44836426,0.612808684274725
6,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.8748,0.17456055,0.23858328845980312
7,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.6354,0.41394043,0.56575939242461
8,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1553.0015,0.047851562,0.0654018525008691
9,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.7611,0.288208,0.39391268814936725
10,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.9304,0.118896484,0.16250358248940436
11,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.7577,0.29162598,0.39858424904228645
12,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.8264,0.22290039,0.3046525068025178
13,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.915,0.13427734,0.18352560650754085
14,1,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.5801,0.46923828,0.6413385740136246
