perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1552.4952,1.0361328,1.421763424214762
1,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1552.7832,0.74816895,1.0266244141154899
2,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1552.6672,0.86413574,1.1857520358171891
3,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1552.9017,0.6296387,0.8639792344603845
4,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1552.3969,1.1345215,1.5567706485216777
5,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1552.7875,0.7438965,1.0207618175264799
6,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1552.7944,0.7369385,1.0112141602243778
7,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1553.2886,0.24279785,0.33316298901545266
8,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1553.2749,0.25646973,0.35192329810028455
9,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1552.9478,0.58361816,0.8008306940587627
10,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1552.8884,0.64294434,0.8822370352661584
11,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1552.7711,0.7602539,1.0432071873244038
12,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1552.7571,0.774292,1.0624700046882936
13,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1552.118,1.4133301,1.9393469516445
14,3,9,0.7287659781178114,True,-1555.942376,-1553.5314,-1552.6829,0.84851074,1.1643116825773812
