perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5164,0.022827148,0.1995985312062869
1,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.4897,0.049438477,0.43228558897618286
2,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5194,0.01977539,0.17291423559047314
3,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5166,0.022583008,0.1974637875570218
4,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5273,0.01184082,0.10353506698935737
5,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.4813,0.057861328,0.5059342448758288
6,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5021,0.037109375,0.32448103468829526
7,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.466,0.07324219,0.6404230947795301
8,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5101,0.029052734,0.25403449426254693
9,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5035,0.03564453,0.31167257279270466
10,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.51,0.029174805,0.2551018660871795
11,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5215,0.017700195,0.1547689145717198
12,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.4901,0.049072266,0.4290834735022852
13,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.4595,0.079711914,0.6969938014850553
14,3,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.4735,0.06567383,0.574246041652312
