perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1552.4902,1.0489502,1.4393898606930753
1,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1552.6677,0.87145996,1.1958343087964465
2,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1553.0825,0.45666504,0.6266446489995107
3,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1553.0364,0.5028076,0.6899623922023481
4,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1553.0104,0.5288086,0.7256414379753756
5,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1552.9224,0.6168213,0.8464141703807878
6,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1552.7355,0.80371094,1.1028677810779948
7,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1553.2007,0.33850098,0.4644976240779586
8,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1552.5239,1.0152588,1.393157857719575
9,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1552.89,0.6491699,0.8908035935256342
10,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1553.2024,0.336792,0.4621525224778535
11,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1552.8368,0.7023926,0.9638367576431928
12,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1553.3004,0.23876953,0.3276441949861114
13,3,9,0.7287464112102497,True,-1555.942373,-1553.5392,-1552.3119,1.2272949,1.6841179633897567
14,3,9,0.7287464112102497,False,-1555.942373,-1553.5392,-1552.7617,0.7774658,1.0668537207906665
