perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.4169,0.0037841797,0.03290541494606486
1,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.4045,0.016113281,0.1401133797703407
2,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.2734,0.1472168,1.280126787901749
3,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.4315,-0.010864258,0.09447038484515395
4,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.3843,0.036376953,0.3163165694815267
5,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.4009,0.01977539,0.1719573297181454
6,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.2734,0.1472168,1.280126787901749
7,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.4045,0.016113281,0.1401133797703407
8,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.414,0.006713867,0.05838057490430862
9,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.3783,0.0423584,0.36832835439627437
10,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.414,0.006713867,0.05838057490430862
11,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.4257,-0.005004883,0.043520064928666426
12,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.4357,-0.015014648,0.13056019478599928
13,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.417,0.0036621094,0.0318439499478047
14,3,2,0.11500173128655677,True,-1555.4137508962986,-1553.4207,-1553.4315,-0.010864258,0.09447038484515395
