perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1552.8132,0.7219238,0.9906253154256232
1,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1552.7776,0.75756836,1.0395368122305406
2,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1553.1654,0.36975098,0.5073730267879967
3,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1553.2909,0.2442627,0.33517775721452014
4,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1552.7125,0.82263184,1.1288170444121195
5,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1553.0404,0.49475098,0.6788982758572963
6,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1553.3011,0.23400879,0.32110732662680413
7,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1553.3492,0.18591309,0.2551103069653744
8,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1552.922,0.6131592,0.8413782481202071
9,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1553.2369,0.29821777,0.4092150229260733
10,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1552.8671,0.6680908,0.9167555548401143
11,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1553.2333,0.30187988,0.41424017670740043
12,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1552.9037,0.6314697,0.8665040170268429
13,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1552.7477,0.7874756,1.080575568111379
14,2,9,0.7287556827828741,True,-1555.942377,-1553.5352,-1552.7717,0.76342773,1.047577058280664
