perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6298,0.071899414,0.1905128321542553
1,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6931,0.008544922,0.02264159295551421
2,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.5796,0.12207031,0.3234513279359173
3,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.5796,0.12207031,0.3234513279359173
4,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6393,0.06237793,0.16528362857525372
5,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6471,0.05456543,0.14458274358735504
6,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.5631,0.1385498,0.3671172572072661
7,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6675,0.034179688,0.09056637182205685
8,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6938,0.0078125,0.020700884987898707
9,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6675,0.034179688,0.09056637182205685
10,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6659,0.0357666,0.09477123908522377
11,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6781,0.02355957,0.06242610629163204
12,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6573,0.044311523,0.11741283204073798
13,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.556,0.14562988,0.38587743422754933
14,1,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6771,0.024536133,0.06501371691511938
