perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.4403,-0.107910156,0.28244479466395933
1,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.4149,-0.08251953,0.2159871959194983
2,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.4294,-0.0970459,0.25400861058580054
3,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.6108,-0.27844238,0.728797032385171
4,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.4302,-0.09777832,0.2559256567034292
5,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.25,0.08239746,0.21566768823322685
6,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.4398,-0.107421875,0.2811667639188735
7,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.3927,-0.060302734,0.15783679701809492
8,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.4395,-0.107055664,0.2802082408600592
9,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.4133,-0.08093262,0.2118335959979695
10,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.4258,-0.09338379,0.2444233799976571
11,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.3933,-0.060913086,0.15943433544945215
12,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.4343,-0.10192871,0.2667889180366584
13,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.3369,-0.0045166016,0.011821784392043547
14,3,5,0.3820575145609848,True,-1555.3917371886082,-1553.3324,-1553.3882,-0.055786133,0.14601501262605138
