perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.3964,0.1875,0.4918531566735364
1,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.5363,0.047607422,0.1248845905616401
2,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.5895,-0.0056152344,0.014729977348296012
3,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.3964,0.1875,0.4918531566735364
4,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.4492,0.13464355,0.3531992394602283
5,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.4369,0.14697266,0.3855411462467043
6,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.5895,-0.0056152344,0.014729977348296012
7,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.4247,0.15917969,0.41756283613430434
8,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.5753,0.008544922,0.02241518292132002
9,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.592,-0.008178711,0.021454532224692017
10,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.5676,0.016235352,0.042588847550508034
11,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.4042,0.1796875,0.4713592751454724
12,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.437,0.14685059,0.3852209293478283
13,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.4502,0.13366699,0.35063750426922025
14,1,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.4501,0.13378906,0.35095772116809626
