perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.3828,0.15234375,0.20904871577293052
1,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.2975,0.2376709,0.3261360974438267
2,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.2832,0.25195312,0.34573441454753895
3,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.3599,0.17529297,0.24054002872590402
4,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.2699,0.2652588,0.3639926757809119
5,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.2592,0.27600098,0.37873329035464415
6,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.131,0.4041748,0.554615623336677
7,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.4795,0.055664062,0.07638318460934
8,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.2955,0.23962402,0.3288162091845053
9,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.107,0.4281006,0.5874469921599899
10,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.2948,0.24035645,0.3298212510872598
11,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.1295,0.40563965,0.556625707142186
12,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.2957,0.23950195,0.3286487022007129
13,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.3577,0.17749023,0.24355515443416745
14,1,9,0.7287476004658949,True,-1555.942374,-1553.5352,-1553.3049,0.23022461,0.31591817143248957
