perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5249,0.010253906,0.08965908695270143
1,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.4791,0.056030273,0.4899228679915471
2,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5353,-0.00012207031,0.001067370082770255
3,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5249,0.010253906,0.08965908695270143
4,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5249,0.010253906,0.08965908695270143
5,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5249,0.010253906,0.08965908695270143
6,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5283,0.0068359375,0.059772724635134285
7,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.4634,0.071777344,0.62761360866891
8,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5067,0.028442383,0.24869722928546945
9,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.4731,0.06201172,0.5422240020472896
10,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5067,0.028442383,0.24869722928546945
11,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.4799,0.05529785,0.48351864749492557
12,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5315,0.0036621094,0.032021102483107654
13,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.4867,0.048461914,0.4237459228597913
14,1,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5315,0.0036621094,0.032021102483107654
