perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.3801,0.31115723,0.4267312093112717
1,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1552.9326,0.758667,1.040460755539252
2,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.0137,0.6776123,0.9292997029764101
3,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.3484,0.3428955,0.4702581274834689
4,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.41,0.28125,0.3857154594951628
5,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.2871,0.4041748,0.5542985618005573
6,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.0803,0.6109619,0.837893174814796
7,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.438,0.2532959,0.3473782892588814
8,2,9,0.7291644477203723,False,-1555.3900555090304,-1553.6913,-1552.971,0.7203369,0.9878936312851371
9,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.2246,0.4666748,0.6400131083550379
10,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.0419,0.64941406,0.8906277102926502
11,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.3296,0.36169434,0.49603945593930876
12,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.3955,0.29577637,0.40563739512013
13,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.4825,0.20874023,0.28627319259406614
14,2,9,0.7291644477203723,True,-1555.3900555090304,-1553.6913,-1553.2655,0.42578125,0.5839303484023992
