perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.3562,0.22766113,0.5972045164037405
1,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.3823,0.20153809,0.5286781000442764
2,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.4082,0.17565918,0.4607921174825644
3,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.3507,0.2331543,0.6116142768531605
4,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.3656,0.21826172,0.5725478151902884
5,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.2552,0.32861328,0.8620238917741927
6,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.5966,-0.0126953125,0.033302557483104026
7,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.3701,0.21374512,0.5606997899318764
8,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.3076,0.27624512,0.7246508421563885
9,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.562,0.021850586,0.05731882489880404
10,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.3245,0.2593994,0.6804609101115006
11,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.3335,0.2503662,0.6567648595946765
12,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.2122,0.3717041,0.9750604570774207
13,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.4567,0.12719727,0.33366600862879225
14,3,5,0.38121133809140445,True,-1555.5875476320423,-1553.5839,-1553.1355,0.44836426,1.1761566695715489
