perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.1027,0.37512207,0.5147332536171482
1,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.2506,0.22717285,0.3117209843740686
2,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.4025,0.07531738,0.10334865521698029
3,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.2739,0.20385742,0.27972812676232917
4,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.0791,0.39868164,0.5470611149735132
5,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1552.908,0.5698242,0.7818987399560194
6,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.2992,0.17858887,0.24505523919358535
7,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.4082,0.06958008,0.09547606721828002
8,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.2444,0.23339844,0.32026357986202
9,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.304,0.17382812,0.23852266617338727
10,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.2358,0.24194336,0.331988710923914
11,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.3099,0.16784668,0.23031507443006144
12,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.2917,0.18603516,0.25527285340466443
13,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.222,0.2557373,0.35091642249525723
14,1,9,0.7287698388950616,True,-1555.942367,-1553.4778,-1553.1027,0.37512207,0.5147332536171482
