perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.3289,-0.006225586,0.01629528516274608
1,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.3452,-0.022583008,0.05911034813937304
2,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.362,-0.03942871,0.10320347269739184
3,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.3273,-0.004638672,0.01214158502322257
4,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.3717,-0.049072266,0.12844518892988088
5,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.3704,-0.047729492,0.12493051958105329
6,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.3105,0.012084961,0.031632024139448274
7,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.3717,-0.049072266,0.12844518892988088
8,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.348,-0.025390625,0.06645920223237617
9,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.3717,-0.049072266,0.12844518892988088
10,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.348,-0.025390625,0.06645920223237617
11,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.3577,-0.03503418,0.09170091846486521
12,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.362,-0.03942871,0.10320347269739184
13,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.3635,-0.040893555,0.1070376574415674
14,1,5,0.3820482965055927,True,-1555.4057911442187,-1553.3226,-1553.3494,-0.026733398,0.06997387158120376
