perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.7627,0.2866211,0.391743749163369
1,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.6399,0.40942383,0.5595862583875382
2,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.6531,0.39624023,0.5415673806577069
3,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.4846,0.56469727,0.77180859609444
4,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.5082,0.5411377,0.7396081942253896
5,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.3293,0.7199707,0.9840309338013418
6,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.8176,0.23168945,0.31666509195573866
7,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.115,0.9343262,1.2770045383715616
8,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.9832,0.06616211,0.09042807157007922
9,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.4728,0.5765381,0.7879922177591958
10,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.9431,0.10620117,0.14515207060141866
11,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.5035,0.54577637,0.7459481697229229
12,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.6382,0.4111328,0.5619220388339978
13,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.6437,0.40563965,0.5544141731132348
14,2,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.0778,0.9715576,1.3278911838122887
