perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.107,0.42541504,0.5837505038756047
1,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.3383,0.19421387,0.2664984366330236
2,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.3368,0.19567871,0.26850848140963973
3,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.0557,0.47680664,0.6542695747885544
4,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.348,0.18444824,0.2530981381222493
5,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.2938,0.23864746,0.3274697948570466
6,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.1361,0.3963623,0.5438846158060512
7,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.2775,0.25500488,0.3499152948625935
8,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.1097,0.4227295,0.5800654217851418
9,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.294,0.23852539,0.3273022911256619
10,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.1146,0.41784668,0.5733652725297547
11,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.3368,0.19567871,0.26850848140963973
12,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.2192,0.31323242,0.42981457473308515
13,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.3217,0.21081543,0.28927894410133986
14,1,9,0.7287617505048947,True,-1555.942374,-1553.5325,-1553.2451,0.28735352,0.3943037836795333
