perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5109,0.028320312,0.24763026331475166
1,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5385,0.0007324219,0.006404230947795301
2,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5217,0.017456055,0.15263417092245468
3,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5221,0.017089844,0.14943205544855703
4,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5217,0.017456055,0.15263417092245468
5,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.4753,0.06384277,0.5582354642828238
6,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5128,0.026367188,0.23055231412063085
7,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.4637,0.07543945,0.6596357876229161
8,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5009,0.038330078,0.33515475293462077
9,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5385,0.0007324219,0.006404230947795301
10,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5103,0.028930664,0.2529671224379144
11,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5282,0.010986328,0.09606346421692952
12,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.4897,0.049438477,0.43228558897618286
13,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.5217,0.017456055,0.15263417092245468
14,2,2,0.11436531270817787,True,-1555.942373,-1553.5392,-1553.4735,0.06567383,0.574246041652312
