perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0482,0.0010986328,0.009568163755763123
1,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.044,0.0053710938,0.04677768947261971
2,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0277,0.021606445,0.18817388719667474
3,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0537,-0.0043945312,0.03827265502305249
4,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0482,0.0010986328,0.009568163755763123
5,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0236,0.025756836,0.22432028360733544
6,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0516,-0.002319336,0.020199456817722148
7,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0416,0.0076904297,0.06697714629034186
8,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0482,0.0010986328,0.009568163755763123
9,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0223,0.026977539,0.23495157666929448
10,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0482,0.0010986328,0.009568163755763123
11,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0432,0.0061035156,0.05315646530979513
12,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0493,0.0,0.0
13,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0284,0.020874023,0.18179511135949933
14,1,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0516,-0.002319336,0.020199456817722148
