perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3594,-0.049072266,0.1284781271004569
1,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.352,-0.041748047,0.10930228723471705
2,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.2972,0.013061523,0.03419691442723604
3,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.361,-0.05065918,0.13263289240470053
4,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.315,-0.004638672,0.012144698581635228
5,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3497,-0.03942871,0.10322993794389944
6,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.2988,0.011474609,0.03004214912299241
7,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.2408,0.06945801,0.18185088139343275
8,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3567,-0.04638672,0.12144698581635228
9,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3594,-0.049072266,0.1284781271004569
10,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3488,-0.03845215,0.10067315929513412
11,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3417,-0.03137207,0.08213651409158562
12,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3594,-0.049072266,0.1284781271004569
13,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.3488,-0.03845215,0.10067315929513412
14,1,5,0.381950350090568,True,-1555.3775973629483,-1553.3103,-1553.2852,0.025146484,0.06583705020570677
