perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.2491,0.25634766,0.3517417947667398
1,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.2303,0.27514648,0.37753619304963404
2,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.3292,0.17626953,0.24186435792532013
3,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.118,0.38745117,0.5316325983760153
4,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.0857,0.4197998,0.576019062953723
5,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.3188,0.18664551,0.2561015258087358
6,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.0931,0.41235352,0.5658018012962128
7,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.3108,0.19470215,0.26715626792997615
8,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.3237,0.1817627,0.24940168209889313
9,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.1942,0.3112793,0.42711503650246974
10,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.3419,0.16357422,0.2244447642797292
11,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.2313,0.27416992,0.3761962243076655
12,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.3357,0.1697998,0.2329870650097786
13,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.0726,0.43286133,0.593941144877552
14,1,9,0.7287949855944724,True,-1555.942366,-1553.5055,-1553.2803,0.22521973,0.30903029111649283
