perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.3059,-0.03137207,0.08203563803968869
1,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.3689,-0.09436035,0.24674532375361616
2,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.2593,0.015258789,0.03990060215938166
3,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.3617,-0.0871582,0.22791223953438802
4,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.2767,-0.0021972656,0.0057456867109509585
5,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.3372,-0.06262207,0.1637520712621023
6,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.3566,-0.08203125,0.21450563720883578
7,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.3127,-0.038208008,0.09991110780709167
8,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.3467,-0.072143555,0.18865004700955648
9,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.2174,0.057128906,0.1493878544847249
10,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.2959,-0.021362305,0.05586084302313432
11,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.2179,0.056640625,0.14811103521562471
12,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.329,-0.05444336,0.14236534850467375
13,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.208,0.06652832,0.173966625414904
14,2,5,0.3824200196666021,True,-1556.299794,-1553.2745,-1553.3678,-0.09326172,0.2438724803981407
