perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4677,0.06750488,0.590249109499419
1,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.5171,0.018066406,0.15796902026385898
2,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.5127,0.022460938,0.19639391708479767
3,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.5062,0.028930664,0.2529639040711796
4,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.5151,0.020019531,0.17504675218427618
5,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4683,0.06689453,0.5849123182742887
6,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4735,0.061645508,0.5390159137381675
7,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4957,0.03942871,0.344756713143422
8,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.487,0.048095703,0.42053914854027324
9,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.467,0.068115234,0.5955859007245494
10,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4618,0.07336426,0.6414823052606706
11,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4625,0.072631836,0.6350781557905142
12,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4773,0.057861328,0.5059278081423592
13,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.5043,0.030883789,0.2700416359915968
14,3,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4683,0.06689453,0.5849123182742887
