perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.2336,0.07507324,0.10185831661389808
1,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1552.8754,0.4333496,0.58796264061681
2,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.5973,-0.28857422,0.3915334316670814
3,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.2323,0.076416016,0.10368017268341495
4,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.1345,0.17419434,0.23634441920005292
5,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.4364,-0.12768555,0.17324194988315023
6,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.4772,-0.16845703,0.22856012508484447
7,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.3893,-0.080566406,0.10931136417101256
8,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.1122,0.1965332,0.26665347926565186
9,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.2653,0.04345703,0.05896188734072799
10,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.8104,-0.501709,0.6807116768831237
11,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.1923,0.11645508,0.15800460821082726
12,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.2186,0.09008789,0.12222997993667768
13,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.1464,0.16235352,0.220278961132495
14,3,9,0.7370359601766344,True,-1555.3964318920828,-1553.3087,-1553.7416,-0.43286133,0.5873001475006221
