perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0393,0.010009766,0.08717660310806401
1,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0216,0.027709961,0.2413303525064699
2,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.027,0.022338867,0.19455266303385016
3,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.029,0.020263672,0.17647946482851984
4,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0432,0.0061035156,0.05315646530979513
5,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0272,0.022094727,0.19242640442145836
6,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.056,-0.006713867,0.05847211184077464
7,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0515,-0.0021972656,0.019136327511526247
8,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0878,-0.03845215,0.3348857314517093
9,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0432,0.0061035156,0.05315646530979513
10,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0812,-0.03186035,0.2774767489171306
11,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0432,0.0061035156,0.05315646530979513
12,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0477,0.0015869141,0.013820680980546732
13,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0237,0.025634766,0.22325715430113954
14,3,2,0.11482169834711163,True,-1557.196241,-1553.0493,-1553.0493,0.0,0.0
