perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4677,0.06750488,0.590249109499419
1,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.5067,0.028442383,0.2486944710910753
2,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.467,0.068115234,0.5955859007245494
3,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.5115,0.02368164,0.2070674995350584
4,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.5122,0.022949219,0.20066335006490196
5,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4683,0.06689453,0.5849123182742887
6,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4867,0.048461914,0.42374122327535146
7,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.5021,0.033081055,0.2892540844020661
8,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4858,0.049316406,0.431212730990534
9,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.5057,0.029418945,0.2572333370512839
10,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4855,0.049682617,0.4344148057256122
11,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.5116,0.02355957,0.20600014129003233
12,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.524,0.011108398,0.09712960029737276
13,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.5249,0.010253906,0.08965809258219024
14,2,2,0.11436676773599849,True,-1555.942377,-1553.5352,-1553.4701,0.06506348,0.5689019445988975
