perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.4753,0.057128906,0.49951949960279296
1,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.4945,0.037963867,0.3319456503770697
2,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5217,0.0107421875,0.09392674351505509
3,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.512,0.020507812,0.17931469216510518
4,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5217,0.0107421875,0.09392674351505509
5,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5312,0.0012207031,0.010673493581256261
6,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.4941,0.038330078,0.3351476984514466
7,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5057,0.026733398,0.2337495094295121
8,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5214,0.011108398,0.09712879158943197
9,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5217,0.0107421875,0.09392674351505509
10,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5214,0.011108398,0.09712879158943197
11,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5123,0.020141602,0.1761126440907283
12,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.4822,0.05029297,0.43974793554775793
13,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5127,0.01977539,0.17291059601635142
14,2,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5024,0.030029297,0.262567942098904
