perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.4996,0.03552246,0.3106046940861442
1,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.4674,0.06774902,0.5923903959374915
2,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.4867,0.048461914,0.4237459228597913
3,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.513,0.022216797,0.19426135506418643
4,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.472,0.06311035,0.5518303327922219
5,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5,0.03515625,0.3074025838378335
6,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.511,0.024169922,0.21133927638851052
7,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5212,0.013916016,0.12168018943580908
8,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.4866,0.048583984,0.42481329294256154
9,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.51,0.025146484,0.21987823705067255
10,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5133,0.021850586,0.19105924481587566
11,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.4763,0.05883789,0.514472379895263
12,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.5353,-0.00012207031,0.001067370082770255
13,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.4661,0.0690918,0.6041314668479644
14,3,2,0.11436549934318788,True,-1555.942374,-1553.5352,-1553.4858,0.049316406,0.4312175134391831
