perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1553.2236,0.09899902,0.13429208744183227
1,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1553.1002,0.22241211,0.30170182900002274
2,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1553.1149,0.20776367,0.2818312365302078
3,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1553.3866,-0.063964844,0.08676825378485835
4,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1553.1947,0.12792969,0.1735365075697167
5,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1553.3922,-0.06958008,0.09438531423162072
6,3,9,0.7371917833981154,False,-1555.4057911442187,-1553.3226,-1553.3481,-0.025512695,0.03460794855159426
7,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1552.8805,0.44213867,0.599760716047246
8,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1553.187,0.13562012,0.1839685686163695
9,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1553.1713,0.15136719,0.2053294555214205
10,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1553.5562,-0.23352051,0.3167703616229657
11,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1553.5603,-0.2376709,0.32240036282274653
12,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1552.9452,0.3774414,0.511998932638897
13,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1552.9828,0.33984375,0.4609977452997054
14,3,9,0.7371917833981154,True,-1555.4057911442187,-1553.3226,-1553.8307,-0.50805664,0.689178382161413
