perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.6438,0.04748535,0.12496109289039824
1,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.8221,-0.13085938,0.34436578811955504
2,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.629,0.06225586,0.16383073875090773
3,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.7987,-0.107421875,0.282688333530978
4,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.6641,0.02722168,0.07163579361069103
5,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.7716,-0.080322266,0.21137377666293583
6,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.8458,-0.15454102,0.40668571619342975
7,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.7368,-0.045532227,0.11982130500801683
8,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.6399,0.0513916,0.13524066865516107
9,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.6765,0.014770508,0.03886964586050948
10,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.717,-0.025756836,0.06778095269890495
11,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.6536,0.037719727,0.09926215347849114
12,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.662,0.029296875,0.07709681823572127
13,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.5989,0.09240723,0.24317621418517088
14,3,5,0.3800010904526002,True,-1555.3887215866291,-1552.6913,-1552.6063,0.08496094,0.2235807728835917
