perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6094,0.092285156,0.24452920391955346
1,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.7307,-0.029052734,0.07698141604874832
2,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6362,0.06542969,0.17336991177365166
3,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.5817,0.11999512,0.3179526553610067
4,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6017,0.099975586,0.26490663757951627
5,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6813,0.020385742,0.054016371765298186
6,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.5969,0.10473633,0.277521239369017
7,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.5913,0.11035156,0.2924000004540692
8,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6953,0.0063476562,0.0168194690526677
9,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.4744,0.22729492,0.602266372616678
10,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6536,0.048095703,0.1274398232067514
11,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.7484,-0.04675293,0.12388185859945632
12,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6556,0.046020508,0.12194115063184081
13,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6588,0.04284668,0.11353141610550697
14,2,5,0.3773993239693385,True,-1555.4173309639336,-1553.7017,-1553.6411,0.060546875,0.16043185865621498
