perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.4352,0.04260254,0.11279953550550091
1,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.3981,0.079711914,0.21105471829539282
2,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.3981,0.079711914,0.21105471829539282
3,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.447,0.030761719,0.0814483752074104
4,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.4465,0.03125,0.08274120655990898
5,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.4241,0.053710938,0.14221144877484357
6,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.4523,0.025512695,0.06755043816805069
7,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.469,0.0087890625,0.0232709643449744
8,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.2822,0.19555664,0.5177789566756804
9,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.3969,0.08093262,0.21428679667663927
10,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.3977,0.080078125,0.21202434180976676
11,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.3462,0.1315918,0.3484180494983667
12,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.4229,0.05493164,0.14544352715609
13,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.3977,0.080078125,0.21202434180976676
14,1,5,0.37768363913539693,True,-1555.942367,-1553.4778,-1553.271,0.20678711,0.5475140777831476
