perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.4519,0.4650879,0.6367636051895051
1,3,9,0.7303933309545647,False,-1557.20946,-1552.917,-1552.303,0.6140137,0.8406616624942811
2,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.096,0.8210449,1.1241133880589531
3,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.3878,0.5291748,0.7245066216526259
4,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.711,0.20593262,0.2819475595681615
5,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.4568,0.46020508,0.6300784229827912
6,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1551.8856,1.0313721,1.4120776116131573
7,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.0808,0.83618164,1.1448374528997665
8,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1551.7107,1.2062988,1.651574264168685
9,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1551.7498,1.1672363,1.5980928065149733
10,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.3989,0.5180664,0.7092978321323516
11,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.5471,0.36987305,0.5064025521585828
12,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.4586,0.45837402,0.6275714796552734
13,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.4187,0.49829102,0.6822228441951601
14,3,9,0.7303933309545647,True,-1557.20946,-1552.917,-1551.98,0.9370117,1.2828864654684098
