perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.337,-0.004638672,0.0400944994214123
1,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.3274,0.005004883,0.04325985463889222
2,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.3209,0.011474609,0.0991811301477041
3,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.3195,0.012939453,0.11184255101762379
4,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.3381,-0.0057373047,0.04959056507385205
5,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.329,0.0034179688,0.029543315363145906
6,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.337,-0.004638672,0.0400944994214123
7,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.337,-0.004638672,0.0400944994214123
8,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.3519,-0.01953125,0.16881894493226232
9,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.3386,-0.006225586,0.053811038697158614
10,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.3414,-0.009033203,0.07807876203117133
11,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.3274,0.005004883,0.04325985463889222
12,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.3546,-0.022216797,0.19203154986044838
13,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.3519,-0.01953125,0.16881894493226232
14,3,2,0.11569347271917146,True,-1555.3917371886082,-1553.3324,-1553.329,0.0034179688,0.029543315363145906
