perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.408,0.17590332,0.23913657767082092
1,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.3269,0.256958,0.3493285884781943
2,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.3175,0.26635742,0.3621068788880855
3,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.3557,0.22814941,0.31016395813099534
4,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.3542,0.22961426,0.3121553800130563
5,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.2666,0.31726074,0.43130878928970406
6,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.171,0.4128418,0.561249067094182
7,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.327,0.25683594,0.3491626366546892
8,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.4418,0.14208984,0.19316792255991364
9,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.1707,0.413208,0.5617469225646973
10,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.43,0.1538086,0.20909929761640134
11,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.1755,0.4083252,0.555108849624494
12,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.1588,0.42504883,0.57784424944469
13,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.4402,0.14367676,0.19532529626547968
14,1,9,0.7355768073031325,True,-1555.5875476320423,-1553.5839,-1553.2164,0.36743164,0.4995149887502921
