perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.4844,0.048095703,0.42053564710149666
1,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.4941,0.038330078,0.3351476984514466
2,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5282,0.004272461,0.03735722753439691
3,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5186,0.013916016,0.12167782682632136
4,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5011,0.03137207,0.2743087850382859
5,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.483,0.049438477,0.43227649004087854
6,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.4941,0.038330078,0.3351476984514466
7,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5062,0.026245117,0.2294801119970096
8,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.4769,0.055541992,0.48564395794715987
9,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.486,0.04650879,0.4066601054458635
10,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5214,0.011108398,0.09712879158943197
11,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5214,0.011108398,0.09712879158943197
12,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.5321,0.00036621094,0.0032020480743768782
13,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.4628,0.06970215,0.6094564834897325
14,3,2,0.11436771996974625,True,-1555.942374,-1553.5325,-1553.509,0.0234375,0.2049310767601202
