perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.6488,0.4005127,0.547406831773856
1,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.4185,0.6308594,0.8622366676645192
2,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.2455,0.803833,1.0986510171383241
3,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.47,0.5793457,0.791829571349808
4,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.4817,0.56762695,0.7758127911455136
5,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1551.976,1.0733643,1.467036961837097
6,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.4768,0.57250977,0.7824864495639696
7,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1551.8746,1.1746826,1.6055153740200596
8,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1553.0343,0.015014648,0.020521499636752295
9,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.4314,0.6179199,0.8445514728556107
10,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.7317,0.31762695,0.4341214801205648
11,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.1606,0.8886719,1.2146058321589976
12,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.6616,0.3876953,0.5298884784254089
13,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1552.6309,0.41845703,0.5719325264616818
14,3,9,0.7316545429560136,True,-1557.196241,-1553.0493,-1551.9011,1.1481934,1.5693107770999357
