perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.6783,0.23864746,0.326738280353145
1,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.5059,0.4111328,0.5628923418053158
2,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.4629,0.45410156,0.6217219452243987
3,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.3934,0.5235596,0.7168186621149049
4,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.6857,0.23132324,0.3167105070430741
5,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.5348,0.38220215,0.5232826372305356
6,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.0742,0.84277344,1.1538624488788303
7,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.165,0.7519531,1.0295180598339506
8,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.3822,0.53479004,0.732194581190347
9,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.2732,0.6437988,0.8814412739552362
10,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.5356,0.38134766,0.5221127303443607
11,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.5284,0.3885498,0.5319733740992637
12,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.5182,0.3988037,0.5460122567333631
13,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.3387,0.5782471,0.7916927028301013
14,2,9,0.7303933309545647,True,-1557.20946,-1552.917,-1552.074,0.8430176,1.154196707989166
