perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.3103,0.0,0.0
1,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.3103,0.0,0.0
2,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.3103,0.0,0.0
3,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.3103,0.0,0.0
4,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.32,-0.009643555,0.08337774093560832
5,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.3053,0.005004883,0.0432719921311385
6,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.3103,0.0,0.0
7,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.3151,-0.004760742,0.041161163246692715
8,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.3053,0.005004883,0.0432719921311385
9,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.3103,0.0,0.0
10,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.3053,0.005004883,0.0432719921311385
11,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.3103,0.0,0.0
12,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.32,-0.009643555,0.08337774093560832
13,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.3053,0.005004883,0.0432719921311385
14,1,2,0.11566102150629876,True,-1555.3775973629483,-1553.3103,-1553.32,-0.009643555,0.08337774093560832
