perturbation_id,n_atoms_perturbed,perturbation_strength,magnitude_angstrom,is_valid,reference_energy,xgboost_base_energy,xgboost_perturbed_energy,xgboost_delta_energy,xgboost_sensitivity
0,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1553.0687,0.029785156,0.04063199623578156
1,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1552.8767,0.22180176,0.30257515229678317
2,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1552.9182,0.18029785,0.24595679688626787
3,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1552.5951,0.50341797,0.6867473462146031
4,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1552.9338,0.16467285,0.22464165131995623
5,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1552.9491,0.14941406,0.20382607947785503
6,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1552.3954,0.703125,0.9591815504840236
7,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1552.6185,0.47998047,0.6547746278651356
8,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1552.8147,0.28381348,0.3871696362630825
9,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1553.0789,0.01965332,0.026810456532626356
10,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1552.9308,0.16772461,0.2288047656883765
11,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1553.0328,0.06567383,0.0895902212084036
12,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1552.7183,0.38024902,0.5187240503051621
13,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1552.5521,0.5463867,0.7453639965219601
14,2,9,0.7330468352369663,True,-1555.3877150445703,-1553.0985,-1552.582,0.5164795,0.7045654757114417
